V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
0.57076452360072,0.101425589234326,0.0209605929696975,0.121668086886754,0.0729693895388299,0.0338417624392304,0.149075689603791,0.0584640089089077,0.0151779065966527,0,0.139976359742401,0.129980188350799,0.0757091943192007,0.0538213613127159,-0.0230102840178588,0.0915460043326621,0,0,0.11740994072311,0.195928292960642,0.022239448031393,0.0663204432154991,0.0855947754564452,0.0738447853444372,-0.0122902718430178,0,0.0516157789333365,-0.00660538464691854,0.135172653986825,-0.0253175506446916,0.0347279831512871,0.0482541253151018,0.154561053990386,0.0860007627125255,0.0349088481723388,0,0.0556927707189598,0.141593403007328,0.0562280059421534,-0.234177836040788
0.101423870310528,1.80030063347972,-0.048424466403128,0.0548625949134758,0.110996748513927,0.0372675988763143,-0.11263302809524,-0.221307717363118,0.0205354232379414,0.0235524433865119,0.0905520101616832,0,0.0608070768725058,0.121727934745964,0.054087373322696,0.0819792871062103,0,0.164714086789835,0.103375321159262,-0.0373729132230822,0.0645906665258295,0.273087443124576,-0.283319560086652,-0.117733821879584,-0.0537730214080443,-0.0515942929521126,0.0493531842400696,0,0.22157403715344,-0.115595876697286,0.0453753568983017,0.0367736248310928,0,-0.0233802397171004,0.219911873723315,0.0579816756434013,0.218190565919974,0.233306226546521,0.151251987509594,-0.698965049489026
0.0209591451560905,-0.0484269075574843,1.95947510085873,-0.0687778102811115,0,0.0298231991487174,0.0962057486684695,-0.155800298972027,0.0802176685531654,0.0937946556711437,0.0110017889855931,-0.0945283010781785,-0.0160409563468841,-0.0253437082599985,0.197718313603251,0,-0.289601318673615,0,0.0694041710525552,-0.00128428541352237,0.116815293875994,-0.116393627574926,-0.089114989254094,0.218576818590724,-0.350039483470954,0.186778044401,0.181887232901059,0.0717855237540804,-0.112778643215778,0,0.161423661823061,0.0280579953227135,0.226840736063103,0.219460937369091,0.195023086141535,0.0946272360098224,0.101080343181789,-0.24870664831822,0.104959904194655,0.0919519362041851
0.121669185790243,0.0548630178668164,-0.0687772195506331,0.648101993449999,0.131586628389592,0.0951929137027624,0.0759548200904151,0.134664218986326,0.0553178046804892,0,0.0675327937948273,0.17683468494737,0.0780285154282312,0.0114446068349486,0.046897858822699,-0.0372702838909733,0,-0.00185955794395386,0.0359391528109633,-0.0135916164065653,0.00141008963139285,0.160447984122286,-0.165269596403652,0.105829097946466,0.0976798417321435,0.0658934100966257,-0.0233480790426655,0.0396846629847249,0,-0.0435138104863044,0.0352502223288854,0.0277825304991998,-0.0343679669468047,0.0348417575181102,0.111031719967274,0.111721642394908,0.105965901648032,0.468799953433237,0.0678450818164109,0.0450017521745556
0.0729703352882764,0.110998345286861,0,0.13158731340648,0.56229127434145,-0.0489745913653838,0,0.157040346595561,0.0344365032075427,0.093753310559794,-0.00504934505253226,0.099775756445317,0.0587996376295725,0.0322723721138016,0.0104414078776263,0.147176729912061,0,0,0.0493761613388771,0.0438046472909113,0.0397426422483481,-0.0607658962094974,-0.0903638213267713,0.112376789800601,0.154589080605177,0.0381306508853966,-0.0281592086950598,0.0761855923440727,-0.0127791192728129,0.0126536334388203,0.00848042499397397,0.0304151587009112,0.0886994841568519,0.168478220416804,0.0870475394528034,0.034947657418218,0.114617095947029,0.387184515930401,0.0698625770572348,0
0.0338373995186914,0.0372572082969361,0.0298256752292328,0.0951946705321797,-0.0489758482561197,3.11528601446628,0.124515197926493,0.0979027315821755,0.192672752868263,0.0936754025728254,-0.117025349574809,-0.34582739892186,0.236626501786571,0.250143605011357,-0.0147932937695624,0,-1.37731875674704,0.0254361394631186,0.106261695277282,0.304488744689476,0.0934310592497116,-0.166535844708013,0.0653297875527103,0,0.0956873020405416,0.0710320382045084,-0.0701029040878651,0.100995346711207,0,0,0,0.0435921306096101,-0.00762053837448071,0.0694911272697251,0,-0.0559140529685204,0.0733841607945128,-0.318661102519355,0.0862513801133954,0
0.149076268657602,-0.112636432238522,0.0962009131906352,0.0759568078853184,0,0.124516443605835,1.18530148322044,0,0.0513367741017391,0.0239585520942428,0,0.125513014328914,-0.0180951538736502,-0.029296453591911,0,0.0130012203387705,-0.0640480471294974,0.0874577898998851,0.00198705520269336,0,0.0331156478920842,0,0.266384974010067,0.294262922534362,0.00648491885980527,-0.00824577821998948,0.0413963339506414,0.00171026930609465,-0.0344211284721362,0.176442517147731,0,0.140122224917246,0.168428047744959,0.075660296035592,0,0.0997854900790768,-0.0244488591121229,-0.0698386369161626,0.0650109203441206,0
0.0584692936809972,-0.221315487495443,-0.155800332942436,0.13466459073078,0.157042507154148,0.0978980826530823,0,1.27462382023629,0.0849581066246958,0.127833803822898,-0.0041788195198358,0.0246135606759731,0.10889529629482,0,-0.00940621958188539,0,0.00863763954793195,-0.0501864246140287,0.042958038994117,-0.0969513584298266,0.0312187058136291,0.305974854019867,-0.142713511362357,-0.333976853542094,0,0,0.0670169018216643,0.0662569694187102,0.00294743554097109,0.00180853318897591,0,0.0256502371779783,0.169864920197776,0.3485533734615,-0.010554005643726,0.178621214078649,0.069163286568115,0.328054433201897,0.042854276835823,0.27950761005827
0.0151780618518906,0.0205354048737786,0.0802197764835983,0.0553179457305921,0.0344365819116965,0.19267402859127,0.0513351696079185,0.0849583372300296,0.381272550508099,0.0444956723534443,0.066743083552528,0.0851258196659938,0.000611283887145357,0.0525484718707097,0.0471679894693585,0.0178324007936406,0.147230693789758,0.126622222409011,0.0631674745160097,0.0429439063602717,0.107963282443509,0,0.0478816257754024,-0.0347639617501812,0.0679170320523715,0.0820156397794081,0.0268967164686037,0.0989002492119477,-0.0142587146658227,0.0236259690961863,0.0384594062485029,0.0784270105467977,0.0474915312284548,0.113637261120477,0.0244569842437365,0.0733002795079666,-0.0583559061933568,0,0.0412328343897011,0.0250869007880128
0,0.0235530541702034,0.0937959975973627,0,0.0937535981471445,0.0936745456709198,0.0239576956613864,0.127833675500994,0.0444964622305312,0.509985455581722,0,0.0953275774235695,0.202508373186658,-0.0209963115044214,0.103737823018743,0.192605973600788,-0.0544146942285046,0.0278241947211683,0.0244595468804454,0.0479441237337308,-0.0578414516057125,-0.0102186810044599,0.101974704642554,0.16436456395643,0,0.0985906655310613,0,0.110660134213391,-0.0142732961231839,0.0866882532670382,0.0253495856157239,0.036738391580825,0.121414760394823,0.0403452640665541,-0.0224228953182463,0.0824527597781815,0.0433250408983027,0.188774953037941,0.0746312922011537,0.0267740292787769
0.139977068486776,0.0905533793074979,0.0110048005149202,0.0675334268100752,-0.00504676076727858,-0.117020967259302,0,-0.00417541096040163,0.0667438420799135,0,0.746625622541134,0.127591509776811,0,0.0743204489725076,0.11651543471919,0.0744220033769146,0.144891890619702,0.105944633196233,0.0522621030700525,0.144514880925109,0,-0.172547832589395,0.107041378349575,0.0905366294369041,0,0.101565028295315,0.103537017052654,-0.0247067949294468,0.147146863528265,0.0489495004298925,0.0301633391518753,0.0131498178338692,0.0559991233769866,0.0016995627875522,-0.0806613046417643,0.120044834754299,0.0371446974421471,0.11395466385654,-0.0383445469641651,0.0123070551989091
0.129975701101616,0,-0.0945245576606371,0.176834077222169,0.0997762859641502,-0.345824624860743,0.125514164691621,0.0246121631084312,0.0851240190096191,0.0953279817062645,0.127586954239446,1.48837984741403,-0.0821173879307525,0.0716090190190967,-0.039720150553919,0.0295046120287058,0.214785894692511,0.0319353811377398,-0.0236324403115518,0.353121066748453,-0.267986679370608,0.00767897688717975,0.177266825879538,0,-0.220694871913887,-0.0301357783953482,0.0237740541813709,0.0414744539860772,-0.191827189188282,0,0.0116547227663852,0.000860272544152965,0.119073598790837,0.38892008374142,0,0.0866152027340823,0,0,0.109790266949543,0.0537757584806763
0.0757131117330416,0.0608045535103848,-0.0160382563516099,0.0780303437526744,0.0588002007654032,0.236627768200317,-0.0180959828872375,0.108897396199514,0.000610518294154557,0.202507995097153,0,-0.0821202371385546,1.18798271850721,0.0353000109113997,0.137933403667386,0.213233031898162,-0.0152589711626875,0,-0.0141914049583152,0.154133968607599,-0.186392866259774,0.0851902465499937,-0.0192479391371939,0,-0.210089422638603,0.0534520020125929,0.0134073666589767,0.129380106281894,0.0250922795676455,0.14701729573828,0.0759749284311623,0.0201510438551389,0.158792298633323,0.105801726086094,0.0644257109707735,-0.0248557904036893,0.160323473776305,-0.240332910481381,0.0183620108168473,0
0.0538218339862074,0.121729461413716,-0.0253397618741307,0.011446366157802,0.0322734012505836,0.250146159937088,-0.0292962416976933,0,0.0525483046322315,-0.0209955157532719,0.0743209941532591,0.0716089393337654,0.0352987887116934,0.568072530548059,0.0705610029559429,-0.0123809513718771,-0.0495356604697056,0.0759253728081643,0.123562505763547,0.174003813138637,-0.00542237873773611,0.0828036117803524,0.0631966750434865,0,0.232698063703375,0.10334723434156,0.0438791221859649,0.0473648221904342,0.0193589614841709,0.0396095076904608,0.00235350506634957,0.00305385130893013,0.0484329004246708,0.0484146469612669,0.0913872515037727,0.103037399023766,0.0814718349793879,0.00273596428236632,0.0329608920684938,0
-0.023009599268874,0.0540858677724052,0.197720858668715,0.0468983028485312,0.0104406835409528,-0.0147908257310127,0,-0.00940585003085863,0.0471679167796153,0.103736601063164,0.116515699457077,-0.0397186568664687,0.137932043595934,0.0705611166640862,0.775508708814474,0,0,0.0350573828196367,-0.0122089259644691,0.0196225555079853,-0.0758779765913245,-0.0851683944453337,0.100404036477341,-0.106887390678755,0.172983279428456,0.126402043284178,0.0803681584174031,0.041754255304337,0.0639383378707075,0.0609770657401234,0.125106922914614,0.12059930076483,0,0.10339559937684,-0.154652947187708,0.0672628371327114,0.0350746066521017,0.257191722638327,0.0179723221931426,0.268803462945844
0.0915429233215329,0.0819769205453513,0,-0.0372713009419068,0.147177269848596,0,0.0129978394212459,0,0.0178297830504362,0.192603393580489,0.074417691777723,0.0295037336687941,0.213231330686802,-0.012385523163871,0,1.29475547742495,0,0.0513977167044705,0,0.0892750663037297,0.1472695039355,-0.127014879953958,0.144591653707057,0.205058063563054,0.110660388372605,-0.0702787532154797,0,0.156924758661157,0.099488713551049,0.126256771937578,0.0239930288369029,0.0404381986494749,0.179719497789728,-0.00697651430549911,0.00506782436000538,-0.0194618141552485,-0.0481503145289459,-0.263611822518207,-0.0361456201123108,0
0,0,-0.289598697361697,0,0,-1.3773188147004,-0.0640483756672818,0.00863638872284025,0.147229436715209,-0.0544166635270326,0.144891300489524,0.214785883837205,-0.0152586599355559,-0.0495367794449741,0,0,2.71059250093141,0.296411116377638,0.0817954274724715,0.203973651426612,0.0855690022460959,-0.612051723365537,0,0.313019667229577,0,0.148997862309834,0,0.0505643750552749,-0.0393736105963046,0.0432864767312012,0.118412588377988,0.212715696537515,0,0,0.00825459011521978,0.0316695786185086,0.0384704709120914,0,0.0161603524056255,0
0,0.164714657883579,0,-0.00185964259183403,0,0.0254381285702621,0.0874566739004075,-0.0501870725774438,0.126622251371251,0.027820658100807,0.105944088931322,0.0319353856170726,0,0.0759256804902423,0.0350566384436365,0.051398299005352,0.296412727114613,0.489845315731518,0.0363593723858652,0.0392667149458724,0.0698185366957322,0.049076772713417,0.0571907098629128,0.102563841391199,-0.020585874267949,0.118169995822904,0.128904701898998,0.0324981971583185,0.0299409411957411,0.0842050589279416,0.0413117639719755,0.0597036093954556,0.0734451966727856,-0.0187785762442153,0.0630675347839148,0.0512369462599611,0.00755433417922346,0,0.00721269924138625,0
0.117409627233322,0.10337540757749,0.0694051594328031,0.0359394067292902,0.0493752432855515,0.106263044624782,0.00198655646064117,0.0429562878343236,0.0631674851090883,0.0244581404104558,0.0522618281252972,-0.0236341673558721,-0.0141945731390522,0.123562525610205,-0.0122094023233292,0,0.0817966381883206,0.0363594686233699,0.463303752159486,0.0999062781296942,0.0842102982193291,0.16555266573445,0.0711619608265802,0.0781176017791795,0.189834219649523,0.00869121040326357,0.0120071026724954,0.0676550624774968,0.0256652878127805,0.0668883133018461,0.052355974268468,0.00626708828170356,0.0667896737443092,-0.00511245231170977,0.0798862788059681,0.054037294253217,0.0898910645309059,-0.00250126570162084,0.0439119356366636,-0.0104777064277495
0.195927132542522,-0.0373689455000932,-0.00127914430587242,-0.0135897369987715,0.0438055086142994,0.304493152752494,0,-0.0969510235125566,0.0429430235537925,0.0479423271345075,0.144512785156483,0.353122928560603,0.154131937412974,0.174003076919327,0.0196205746312704,0.0892766515826746,0.203975373303392,0.0392652486916397,0.0999052889162399,1.24346075845068,0.0210717337064203,-0.765393075461246,0.222908862621969,-0.0476137041521927,0.103949472516841,0,0.122414803891885,0.0535721733968864,-0.105755668018876,0.0603242814266646,-0.0020534959450089,0.0819497204469979,-0.178858861336121,0.118094530233733,-0.0449128881942489,-0.0569651172365272,0.0897388554264209,-0.0249262235094278,-0.0109453839764717,0.0407122741333136
0.022239465998847,0.0645878022704032,0.11681482217861,0.00140823157977318,0.039741259075052,0.0934327703795046,0.0331132076928315,0.0312151935388621,0.107962544919098,-0.0578436466360355,0,-0.267990038532415,-0.186397149351949,-0.00542409028438178,-0.075877398346227,0.147270938052217,0.0855711971128149,0.0698188312731073,0.0842105805378657,0.0210749946230114,1.34886447560861,0,0.225801027058412,-0.0150734505632963,0.0522454856116668,-0.0691152620620018,0.00270911127854368,0.11792652068202,0.155974011437871,-0.0269909850951294,0.220742568164661,0.125456786387673,0.291283797916513,0.0104508946956218,-0.258987293894049,-0.0170985203135222,0.157881287755445,0.0562675468362244,0.0606981606386812,-0.0828521326401164
0.0663192053217051,0.27308050374056,-0.116392964830766,0.160446240272456,-0.0607701542738181,-0.166541898562609,0,0.305970489737261,0,-0.0102188569119384,-0.172549276205819,0.00769020003692954,0.0851945965539443,0.0828010689541806,-0.0851703477259053,-0.127017971788006,-0.612051526732599,0.0490777976285385,0.165548334983873,-0.76539507899749,0,4.7862238862667,0,0.0431384829650098,0.158756068300916,-0.0433687312532859,0.024008540009825,0.025660439788353,-0.0033863769710847,0,0.227174539237766,0,-0.0034074018019605,0.186432457025627,0.105931718056058,0.118926271054669,0,-1.06649220063497,0.0293421161827658,0.0258222636542124
0.0855950022597977,-0.283319246486705,-0.0891103033218272,-0.165266967492842,-0.0903606462474421,0.0653344731564611,0.266386127286697,-0.14271197074213,0.0478832310484527,0.101975609005872,0.107041561980232,0.177262873136974,-0.0192485252348101,0.0631982021309042,0.10040404832751,0.144593532123958,0,0.057191268250308,0.0711638513220203,0.222911953869022,0.225803732361971,0,1.27263177385675,0,-0.192782352287491,-0.00954939790555222,0.14370046357746,0.0908641385238446,0.0445559186916655,0.127208273196659,0.098102140971778,0.00621070260014635,-0.000880712358185077,-0.0422518505204144,0,0.0381343169732308,-0.115003436459251,0,0.122114661494421,0.271433612730276
0.0738468747717464,-0.117729696301545,0.218578173859156,0.105827558277812,0.112378497534867,0,0.294265610855263,-0.333978240157515,-0.0347614404537255,0.164365952307748,0.0905390357820593,0,0,0,-0.106886864881433,0.205062697521395,0.313020702557032,0.102564109031526,0.0781181369514017,-0.047614429132799,-0.0150672554376594,0.0431446978765769,0,1.8897093481348,0.0306996486913023,0.0266305565247451,-0.118661977132411,0.0188401016668636,0.0375146551601104,0.15009572449224,0.0709466174613005,0.089003295616117,0,-0.296751826744155,0.10566891701202,0.236251392329395,0.183403567495421,0.109394801612289,0,-0.99884460674675
-0.0122890219171448,-0.0537771041444607,-0.350037741565539,0.0976807821795039,0.154589622374552,0.0956913357989128,0.00648554976339434,0,0.0679163332576815,0,0,-0.220692459612835,-0.210092541842412,0.23269661907626,0.172982699813928,0.110660979197512,0,-0.020588404184197,0.189833486115361,0.103951088191631,0.0522451600385745,0.158758932790258,-0.192784189432533,0.0306990028194523,1.5057295504265,0.076165824449767,0,0.166927857702856,0.217738407900474,0.0840154422817547,0.0251101360703425,0.0451481280779215,0,0,0.1165401861041,0.0463882874851077,-0.0690153625612019,-0.152005483258543,-0.0243204044829936,0.23438043055346
