,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,88,89,90,91,92,93,94,95,96,97,98,99,100,113,114,115,116,117,118,119,120,121,153,154,155,156,157,158,159,164,178,179,180,181,182,189,195,196,197,198,199,200,201,202,203,204,212,221,222,223,224,225,226,230,231,232,233,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,323,324,325
Gender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ethnicity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
genus_Akkermansia,0.45212539999999996,0.009170000000000001,0.0,0.23645099999999997,0.2988107,0.011728800000000001,0.0,0.00709,0.008150000000000001,0.20511069999999998,0.0,0.0565195,0.0858899,0.00481,0.2832661,0.0370405,0.2328722,1.2547253,0.19627770000000003,0.07450949999999999,1.2610885,0.2628435,0.2315639,14.9516771,0.020377700000000002,0.21068699999999999,0.0,0.0,0.0,0.0,0.1248206,0.0,0.0,0.0,0.0547512,0.0506671,0.0,0.0194894,0.0,0.3756345,0.3771461,0.0,0.0850691,0.2650551,0.0,0.0,0.00999,0.0,0.0,16.3611648,0.1125773,0.07070470000000001,8.789344400000001,9.452251500000001,0.3093209,0.184492,0.0646245,0.00821,0.0,0.0,0.0,0.0,0.0,0.052125200000000003,0.0,0.0,0.0,2.5697267,0.0,0.0,0.4124137,0.8423531999999999,0.7978992,0.049822899999999996,0.05397489999999999,0.1684296,0.0,0.0663672,0.1688782,0.9700913,0.2980491,0.0,0.10888729999999999,0.3556368,0.00975,0.0222222,0.0,0.0,0.0256586,0.008289999999999999,0.00273,0.15006819999999998,0.0,0.0,0.0,1.2119304,1.756926,1.8651455000000001,0.085384,0.4704585,0.0,0.0,0.2277626,0.0,0.0,0.2247244,6.9631289999999995,0.051658499999999996,0.14340340000000001,0.011274,0.3524653,0.34468160000000003,0.0482092,0.7747161,0.139377,0.0,0.090458,11.277514,7.5208863,1.2458715,8.617256,0.21592019999999998,0.0,6.948020400000001,4.660709,1.1191716,0.047063999999999995,0.00752,0.0,0.5989032,0.6169505,0.057858,0.0435613,0.0,0.1252826,2.4328723,3.9689140999999997,0.1675333,1.2989434,0.102502,0.0792731,0.1303036,0.2907497,2.1874815,7.2998854,1.7941774000000001,0.12800979999999998,0.3489367,0.2733689,0.0956896,0.00229,0.0106485,0.0123487
genus_Alistipes,1.094397,7.764378600000001,4.6771015,0.7881699000000001,1.0518138,2.6653765,4.663806699999999,2.4595102,2.0505503000000003,1.6109734,3.8888379,1.9442717000000003,4.5629009,1.76097,2.4644147000000003,2.9447171,0.8150529,3.2051798,1.9347377,5.1107984,2.2456645,1.385902,2.1256383,5.872654900000001,1.4887017,1.8870228999999998,5.3035263,2.6291309999999997,1.1882287999999999,4.2893400999999995,7.22087,0.23912489999999997,0.47128860000000006,0.6266158,0.6691812,0.7684513,0.1776433,0.5197168,0.08997430000000001,1.2791877999999999,3.1410076,4.2568329,0.3232628,1.6194869,0.49075389999999997,0.17710510000000002,0.0899191,2.2380468000000002,0.9417082999999999,8.8315881,4.7725385000000005,9.8279519,6.7103896999999995,10.3873902,7.753643100000001,9.1497326,14.4500452,2.0746093,0.2871256,2.8765229999999997,2.6262897,1.1902209000000001,1.3147204,1.7570532,3.1891104000000006,2.2693452,1.0152284,2.7085765,1.0577286,1.3536317,0.3505516,2.22816,2.7976972,1.4946856,0.6554091,1.1891127,6.7018628,1.6387584,1.1821472,0.9014387,5.8827071,4.4986742,4.3399357,5.075445800000001,1.9881103,2.3333333,0.1682565,0.4450023,0.83818,0.7796085,2.0226559,1.9372442,3.9355557,17.4505248,1.1201344,4.997245599999999,6.4251057,8.1463915,12.759435999999999,5.8255735,11.9433058,2.9968288,8.0815065,49.3067833,1.4621815,2.8173345,2.7404086000000003,1.7843689999999999,4.8729052,2.0124014,1.3377659,1.3545383,3.7542936,3.5038295999999995,6.284086799999999,3.6503938,11.0798098,0.9559776000000001,8.1274973,3.7041682,3.0195382,7.6111857,10.6953561,1.1119818,2.6159122,1.4074901,4.5139946,2.089283,1.5348343,0.8803156,1.9133995000000001,0.2828612,0.21110479999999998,0.42985740000000006,2.3498136,2.4165989,3.0713461,2.0024971999999996,1.535115,1.9615152,2.6769925,0.2148866,2.5675434,4.0264624,11.5410389,3.3513879,7.6257239000000006,2.8836658,5.8188512999999995,6.733069499999999,16.8012628,12.3416037,14.3739195
genus_Bacteroides,16.1708781,32.0555734,26.5494293,58.118150400000005,40.0227096,47.5105559,62.0779,65.0990538,54.9653486,55.1277669,42.6763276,38.1054654,28.5557077,38.7557737,19.5854873,43.0688027,35.988076899999996,51.4276522,63.772738399999994,29.342936800000004,54.175657300000005,62.70011949999999,24.5873412,16.0005685,17.8530997,10.3328244,26.1294547,12.9742962,3.8811771000000004,11.9746193,21.1508457,0.7886034,1.9471661,5.5628588,65.4945857,48.3110961,77.14981250000001,61.7943221,72.8920308,76.6091371,41.0920349,38.3944981,43.4776268,30.5873622,41.650071100000005,64.4099179,5.6549106,49.988262,68.3774367,27.212676000000002,44.990311,32.8642133,38.816439200000005,25.2726775,26.436623599999997,47.8636364,31.443712,11.6101486,10.2705141,45.9866851,14.8153111,52.2196011,72.9595982,24.092696,47.9290228,62.140377,43.591370600000005,16.2675575,28.6221746,43.866471000000004,6.366635700000001,35.0255876,25.3105747,22.9960142,7.8571979,38.2436165,66.40538550000001,45.1092506,54.3546441,7.9189302,41.3836705,29.2795829,44.0578658,6.5945232,16.674788,26.866666700000003,64.53402679999999,5.2886809999999995,4.3020869,12.4433263,23.5921933,33.0968622,43.7852321,19.7420079,39.1860357,26.449988200000004,39.047581799999996,29.5154467,40.5201857,68.8118491,18.9883971,20.9838135,57.42872249999999,1.6097515999999998,35.2819511,24.019491900000002,6.190832100000001,12.4303149,34.8414127,48.2243517,45.5601394,25.3068876,7.7717293000000005,18.1265957,38.625621100000004,26.716244900000003,24.0178848,14.031074700000001,28.723211,54.316652,36.2990473,14.159886199999999,40.324335700000006,13.231836999999999,24.693089200000003,8.113219200000001,49.894798,67.0261536,64.7589108,55.9216856,40.5680494,48.70141,46.5670341,51.749772400000005,24.7723523,29.080553300000002,24.7234671,32.3686997,6.7557488999999995,26.9789871,25.9588999,74.7782553,31.8393272,8.0017327,4.8572231,12.4238321,15.2880219,3.8975573999999997,12.809283399999998,2.3922404,26.9245728,9.0405708,27.846381799999996
genus_Barnesiella,0.3464886,1.6140126000000001,0.7770383,0.12760849999999999,0.2988107,0.9617640000000001,1.7372466999999998,0.6946167,0.737872,0.8930861,0.3485279,0.3447691,0.48044660000000006,0.6254811,0.2124495,0.3611446,0.30506259999999996,1.3230918,0.7570713,2.9721003,0.0495485,0.055754700000000004,0.2493766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608347,0.2364465,0.05921439999999999,0.0779575,0.10282780000000001,0.44670049999999994,0.5572755,0.2608644,0.0024300000000000003,0.010602199999999999,0.0,0.0,0.0,0.0,0.0,1.8669952,1.0519516,2.9460288,0.7115545,0.0735118,0.6736321,0.513369,0.1654388,0.9305635,0.49064369999999996,1.8088179999999998,1.0228237,1.14733,1.8760617,2.1545077,4.4287798,3.9992560000000004,1.8147208000000001,0.0181108,0.0039700000000000004,0.040352200000000005,0.1340344,1.1593678,0.9392990999999999,0.6255536,0.454931,0.8589908,0.0,1.0159281,1.145959,0.0,0.3492293,1.4426318,3.1732863,0.7417568,0.0584738,0.3444444,0.0,1.3121862,1.4112213,1.2164105,1.6841818000000002,0.0,1.7537755,0.0,0.0,0.031478700000000005,0.0,0.0,0.0,1.5898250999999999,0.9935385,0.0480935,2.7819579,0.7443938,0.32461,1.3625396,0.3674639,0.3207129,1.8192553999999999,1.4036077,0.8731526,1.3787265,0.0843661,0.5898407,2.9026785,3.8902883,6.347565400000001,0.3754855,6.9869234,2.0903884,3.1379515,0.00132,0.0,0.0,0.00127,0.0,0.0719803,0.0,0.0,0.0,0.0,0.00107,0.00335,0.0,0.8861456,0.0108489,0.0,0.00316,0.0,0.0,0.0365876,0.00686,0.0,0.112229,0.0410713,0.0241803,0.1219141,0.1119231,0.4407375,0.0652429,0.0,0.0,0.0
genus_Bilophila,0.004229999999999999,0.0825347,0.00372,0.00375,0.00598,0.0,0.0,0.0,0.00408,0.00427,0.0,0.10173510000000001,0.0134203,0.0,0.0,0.0,0.0,0.0,0.0,0.0110384,0.0048000000000000004,0.0,0.0118751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440000000000001,0.0,0.0,0.0,0.0203046,0.0112581,0.0237149,1.5993,0.5513147,0.0817923,0.0161005,0.0,0.0391267,0.1035879,0.2506319,0.0,0.0134676,0.0405156,0.26840359999999996,0.0481166,0.00535,0.025849800000000003,0.1532693,0.0,0.06280619999999999,0.0178659,0.0,0.0147721,0.019546900000000002,0.0291687,0.0,0.0,0.4869803,0.107162,0.007339999999999999,0.00516,0.0317015,0.0101,0.027679400000000003,0.0,0.013474400000000001,0.12910370000000002,0.015315500000000001,0.0241255,0.0596979,0.0015099999999999998,0.0224709,0.00519,0.0152416,0.0,0.0111111,0.0,0.00571,0.00855,0.0,0.00273,0.0,0.0104391,0.0801218,0.11201340000000001,0.3934839,0.0352168,0.1345981,0.05692269999999999,0.0243341,0.0,0.0285555,0.0,0.0093,0.00862,0.0118276,0.0373692,0.00215,0.0,0.011274,0.056074,0.0423293,0.0180785,0.0176072,0.0,0.008,0.015507100000000001,0.0539491,0.1798039,0.054350100000000005,0.0107648,0.038181,0.07371269999999999,0.0,0.00127,0.0,0.0,0.0,0.0,0.0,0.0,0.0728582,0.0603157,0.11631440000000001,0.012222700000000001,0.0,0.029794799999999996,0.00158,0.00622,0.0,0.0,0.00914,0.00447,0.05119220000000001,0.0670111,0.014508199999999999,0.0731484,0.0131674,0.0111579,0.0217476,0.00686,0.00532,0.0370462
genus_Blautia,1.2296121,2.8764883,2.2418857,1.2573187,0.7769079,1.8883415000000001,1.2572739,1.5770635000000002,1.1618426,1.1281087,0.8896634000000001,0.7799695,0.47507850000000007,1.6599307,2.5446733999999998,0.8797111,2.5196777,0.9289793,1.0234482,1.9869194,1.3889555,1.393867,0.3859399,4.1472428,4.884979400000001,1.3312977,1.0148723,2.005712,1.7268184,3.9746193,6.8776134,20.3968456,0.2273761,0.5083038,5.767125,1.9760176,1.2895584999999998,1.5331644,1.6066837999999999,2.0913706,4.2443006,1.778621,1.8277714,2.4676633,2.8236131,1.4892931999999999,5.7847937,1.6511464,1.3560599,1.2850194000000001,0.6533173,1.1851453,1.0559368,1.9044688,0.7698653,1.1203209,1.8792814000000002,2.8026384,3.6358236,1.0048989,3.9305016,3.6993352,0.3693035,2.7843538,1.560525,0.5270337,2.0812183,1.0625025,1.7780953,1.4526779,2.5002578,1.5805443999999997,0.3938996,0.8635961,0.3238492,1.1116351,0.5855773,1.0669798,0.7599517,8.2204048,0.9272640000000001,1.2314053,1.1614643,0.2083016,0.5555013999999999,1.0444444000000002,1.5393387,1.340712,1.0605542000000001,0.718788,1.6841818000000002,1.0845839,0.30273510000000003,0.6810352000000001,0.0466723,10.096797,7.9746439,5.5057044,3.0103337,1.4129976,1.1047037,2.1116071,1.4235164999999999,1.0328464000000002,1.1088449,1.814354,0.928002,1.3603392,2.7387246,0.45659530000000004,1.9545799999999998,0.9312450999999999,1.2273266,0.8451448,0.424191,3.4944624,2.289879,3.7009063,3.3091173,4.5445044,1.3886646,1.1625458,4.1630103,1.500056,1.1728261,1.3361855,1.6680047999999998,4.5054862,2.5796311,2.0348278,1.4442897,3.0654008999999998,2.4260296,3.3832305,1.3842205,1.6653106000000002,1.3854577,2.1937379999999997,1.224363,1.8823091,1.2439783,2.2654535,2.1783861,1.0829117,0.9057305,1.1945062,3.2916794,0.9414708,1.405897,2.0094819999999998,0.752671,0.5217762,1.4571498999999999
genus_Butyricicoccus,0.0633821,0.3576505,0.0780756,0.0487915,0.11952429999999999,0.0557119,0.0424755,0.0212638,0.0407664,0.025638800000000003,0.0733743,0.0169559,0.23351320000000003,0.2117013,0.21008899999999997,0.1018613,0.1327372,0.0402156,0.0315446,0.1159036,0.0111884,0.0517722,0.2731267,0.6736782,1.7819136999999998,0.1740458,0.1496586,0.055487600000000005,0.0777346,0.0812183,0.430631,0.12210630000000001,0.012402299999999998,0.0482012,0.06691810000000001,0.0337781,0.0131588,0.0324823,0.0385604,0.0609137,0.19701660000000001,0.026679299999999996,0.49097050000000003,1.6459924000000001,0.2880512,1.102882,1.3487861,0.1408561,0.19775869999999998,0.3419638,0.2657562,0.1481432,0.1797878,0.21198760000000003,0.0549904,0.0534759,0.07496449999999999,0.3776993,2.932861,0.20097980000000001,0.6744382999999999,0.5254128,0.11817710000000001,0.0608127,0.3014098,0.1798115,0.0634518,0.1690345,0.3075946,0.11738810000000001,0.7165687,0.5117522,0.1615998,0.0996457,0.11566040000000001,0.07747760000000001,0.00922,0.12252400000000001,0.1447527,0.00895,0.0647278,0.1213429,0.10888729999999999,0.1371742,0.5555013999999999,0.22222219999999998,0.0013900000000000002,0.1141031,0.0940814,0.12440559999999999,0.0627815,0.047749,0.0521957,0.2804262,0.2987025,0.1023058,0.00783,0.102551,0.2452054,0.017845,0.22927809999999998,0.0766491,0.11794850000000001,0.0558295,0.00287,0.11827599999999999,0.031141,0.0538109,0.1490271,0.0732807,0.0480634,0.060470499999999996,0.0482092,0.1408575,0.187856,0.1599296,0.3101416,0.1467415,0.0127134,0.0250847,0.00538,0.0697791,0.1509354,0.2835927,0.2715347,0.0806052,0.9205171999999999,0.0789118,0.2588877,0.0841832,0.43214969999999997,0.1350019,0.0904735,0.2275716,0.2475096,0.1573095,0.3513302,0.1896603,0.0994406,0.0232959,0.0731752,0.2651792,0.125246,0.025596100000000004,0.047556299999999996,0.0338524,0.060957000000000004,0.0131674,0.0195263,0.0,0.1258265,0.2182941,0.2006668
