,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0,0.049954082743408505,-0.053978643146211355,0.010705450160078494,0.054820966462667056,0.00995185094812154,-0.04628417543215119,-0.03377306291602222,-0.03191152724751056,0.018772600895031848,-0.007462370785785568,-0.01692846446756561,-0.002490378120953961,0.03486075053883982,-0.041558346694222884,-0.03211201150546589,0.01689972337914914,-0.009591528394567573,0.010083049177730726,-0.11660379856709199,-0.0043267931456631775,-0.10223259666257718,-0.004790011474185559,0.028077143342461044,0.019290302236822692,0.04697002243306529,0.0007395330773943994,0.028219575870712006,-0.1055004345749767,0.045978887832657744,0.032184535015260377,-0.04100913971371522,0.0201852593679569,0.05064237150158153,0.03034927634363633,0.00821758930349482,0.03687622141069394,-0.10481044199002415,-0.04325468558260942,0.14636379150970935
1,0.049954082743408505,1.0,-0.04129105178283892,0.11631298118940603,-0.005990602159791404,-0.09859798720614935,-0.029581966138922253,0.02787575612189626,-0.006714648848290351,-0.03175704067513916,-0.0731065087434696,-0.049664258661975776,-0.05135189153436378,-0.03552451031366608,0.027645290737587407,-0.09094588653764453,-0.0415914510697766,0.02568958600264685,-0.016973440142089898,0.0475233802727827,-0.0025272898900536842,-0.11714685934111913,0.11802464169168253,0.2615829105908458,0.03808928381757812,0.04025843357469543,0.0022070888337114474,-0.03919035263416736,-0.13876261167191184,0.12195988581084102,-0.07021633162179379,-0.03236027778165233,0.15822520965238618,0.165381392598331,0.016229961542506943,-0.09343758302658406,0.03179396051909789,-0.12520761513695505,-0.05522481035721994,0.3005640171143388
2,-0.053978643146211355,-0.04129105178283892,1.0,0.1260397488825641,0.07051933619478234,0.05930892119203282,0.031015450567060676,0.0748885776952814,0.04747615502475834,-0.057777702390617795,0.03816867606407601,0.13187041587362092,0.08906973651250774,0.043122902492488846,-0.05166549654842456,0.015716772959571208,0.07994826258406976,0.047401316356395454,-0.017874192273145354,-0.09691670588479345,0.03644577997151037,-0.043694293663147046,0.09663950858129247,-0.1487586760280708,0.18989227997689084,0.010267951819217457,-0.01797446389358756,-0.17273770871305993,0.13035027611644867,0.03319745215614288,0.026332513796204715,0.05092601779808574,-0.20326615483726634,-0.21551745259059094,-0.020379199754992937,0.0065949731072187535,-0.06325740895554073,0.05647161011633682,0.0052889457529624595,-0.19434802892933442
3,0.010705450160078494,0.11631298118940603,0.1260397488825641,1.0,0.0042183484775630276,-0.04196748689185071,-0.012031725871347203,0.0022836464756784067,-0.02389267455530539,-0.0033756356664606637,0.036598006064056735,-0.049419383242575624,-0.008814680185843492,0.011859737856319589,-0.04353623989262105,-0.06240259548699291,0.0006137764510026971,-0.00417833866122817,-0.01550590100009128,-0.026062904803019628,-0.013134513267784306,-0.06286672684531736,0.048210311526500516,0.03367470431961497,0.06746233872224494,-0.033952193065778125,-0.06279108983899956,-0.11028396465508102,-0.01130887236813393,0.009877669013823871,0.012978276180059234,-0.014577126285781207,0.0816956127031431,0.08484345769771266,-0.0430963971690293,-0.005263685756773486,0.00694333845160063,-0.03448671384886687,-0.005015206767573058,0.09035514915224119
4,0.054820966462667056,-0.005990602159791405,0.07051933619478234,0.0042183484775630276,1.0,-0.012001957189572896,-0.017952336800579265,-0.01059738615048767,-0.01820091534777107,-0.000475935738698181,-0.003598496161893723,-0.0016613702268322983,0.023208119956279624,0.002106406188048777,0.002389787798286525,-0.030688876674903835,0.01227399865134515,-0.003332479957708458,-0.018478961600756506,-0.03726923772468123,0.005239600634169124,-0.0590997669777363,-0.011857084549724428,0.010463911753124952,0.021504864199360974,0.05383494737027647,-0.014563591952258613,0.002886756485180392,-0.024866694581188308,-0.0019896095782012827,0.004465303643467876,0.0013523818083365992,-0.030036519042554072,0.0038084188543472597,0.005516226763001077,-0.0012861439425563138,-0.024772423819625286,-0.05206997487700178,0.029004640270168906,0.009851328325287605
5,0.00995185094812154,-0.09859798720614935,0.05930892119203282,-0.04196748689185071,-0.012001957189572896,1.0,0.018938617708709665,-0.04542466906054208,-0.0773867810910455,0.00828816574909377,0.0008785506217588812,0.09046637051465518,-0.005633289115137044,-0.015635629200822454,0.0241244875331319,0.0006538229720773328,0.07510761161244364,0.018156970082550312,0.00995141483886025,-0.11259111067510705,0.014777740439532328,0.10645305991169132,-0.06780885602834245,-0.06211951553997406,0.021027118013459512,-0.04706774877793833,0.0859088022608546,0.05022456167592331,0.053157181607889584,0.03700896639108593,0.0007918967892710069,0.023100828250575287,-0.016888600223391788,-0.09767171942163767,0.049825773025060686,0.03711372873621138,-0.053693799430125554,0.03711112010756017,-0.05903283862189114,-0.032870630959889895
6,-0.046284175432151194,-0.02958196613892225,0.031015450567060676,-0.012031725871347203,-0.017952336800579265,0.018938617708709665,1.0,-0.023913728341592826,-0.03679655755547845,0.014425852964610393,0.013678418764630435,0.033304706370917946,0.008755103161714137,0.0007805774561123114,0.02431837357469889,0.027990532892495482,0.015453268569426566,0.0015863508182181185,0.02607482560242688,0.03062588607448013,-0.015994376410647437,0.03941913391045014,-0.01692021977415279,-0.045743307785541046,-0.00435817281480245,0.019938235417477083,0.026587825361753335,0.03446499474705125,0.025644541145728787,-0.012766866055303708,-0.0009999710573921658,0.030553556478125236,-0.0597916288423401,0.0007798954555658169,0.01814400289828482,0.008871268694470568,-0.020076788712347526,-0.011328201599097395,-4.834242978167254e-05,-0.06383048303609985
7,-0.03377306291602222,0.027875756121896255,0.0748885776952814,0.0022836464756784062,-0.010597386150487668,-0.04542466906054208,-0.023913728341592826,1.0,0.015991880986543812,-0.026274081997657538,0.032907966804639546,0.034386638069663536,0.026244366126226628,-0.029853904892668624,-0.02145757963099961,-0.012820639918634469,0.040852776899895096,0.029708584912285806,-0.023954010271474695,-0.03550860543492738,0.012596526175779351,-0.04896942447754023,0.01225031418677136,0.03628974822574834,0.06364435801888502,0.006203992438367235,-0.0053842871889971874,0.06663520163434125,0.015334647496053651,-0.001188123161716353,-0.019052828002453774,-0.04436184810547025,-0.05038182680522808,-0.0332265244396217,-0.0022421000437954776,-0.07554318303507634,-0.036062439887918685,-0.018291196205387272,-0.006392663239707492,0.024139571273731113
8,-0.03191152724751056,-0.006714648848290352,0.04747615502475834,-0.023892674555305395,-0.018200915347771067,-0.07738678109104549,-0.036796557555478455,0.01599188098654381,1.0,-0.0432248403478416,-0.03682005648904957,-0.002067738999540111,0.016818851827306795,-0.016072323948438376,-0.00661456930642418,0.04009119049538788,0.013248453568317383,-0.03748861927207491,-0.039884015010632226,0.10994055808379932,-0.02442887545941906,0.07505148683079677,0.023735688834928367,0.007084357378119193,-0.03196615052351287,-0.06523921944530742,-0.04763050544714424,-0.07020542071631546,0.061181356510571466,0.017580089845108435,-0.05346059822730717,-0.028927449049043635,0.09167144004900887,0.02117670557562689,-0.025500665058127772,-0.013758913396240677,0.049329471745357026,0.10202784945420246,0.03572941882897501,0.0411247560230665
9,0.018772600895031848,-0.03175704067513916,-0.05777770239061779,-0.0033756356664606637,-0.000475935738698181,0.00828816574909377,0.014425852964610393,-0.026274081997657538,-0.0432248403478416,1.0,0.012461881987361392,-0.036283713121790795,-0.016791710588972095,0.07933072035355385,-0.04370613325740419,-0.028182705111039305,0.033098920944645435,0.023814728532273094,-0.015211009834201077,-0.004885474302361059,0.009382228132563147,0.017812150014943337,-0.048650361507582104,-0.027208516191885065,-0.053263687779821725,-0.04907570856333821,-0.0018626625501134393,-0.012840896718523682,0.018830511606192146,0.018295391988480875,0.00944807416700292,0.008771247908697705,-0.02554379611991168,0.014239033999260582,-0.02101108999743502,0.017136217500977546,0.02544389137043727,-0.03984243890557493,0.019874179922778255,0.0512400759062588
