,23,24,25,26,27,28,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,101,102,103,104,105,106,107,108,109,110,111,112,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,160,161,162,163,165,166,167,168,169,170,171,172,173,174,175,176,177,183,184,185,186,187,188,190,191,192,193,194,205,206,207,208,209,210,211,213,214,215,216,217,218,219,220,227,228,229,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,312,313,314,315,316,317,318,319,320,321,322,326,327,328,329,330
Gender,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Ethnicity,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
genus_Akkermansia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415887,0.2697533,0.0,0.014630200000000001,0.00791,0.0349389,0.00948,0.0,0.0,0.0,0.0,0.0,6.9456842000000005,0.0482676,0.1441785,0.0276702,0.0,0.032680600000000004,0.0677354,0.035355500000000005,0.0244141,0.00581,0.106543,0.0215471,0.5292142,0.063004,0.0161708,0.0443721,0.1609231,0.0093,0.0,0.05057319999999999,0.0550799,0.0967937,0.9660597,0.0,3.5759096999999995,3.0180726,0.3050641,0.65625,0.7748673,0.4935157,0.009859999999999999,0.016082299999999997,0.00626,0.0,0.0,0.2281022,0.008839999999999999,0.0,0.6624511,0.2614187,0.0589827,0.6466513,0.00306,0.0,0.0,0.0467536,0.1963546,0.1423091,0.00949,0.0,0.0171703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956052,0.00704,0.11701229999999999,0.2984283,0.02701,4.7957246,0.2449573,0.0270124,0.0402609,0.05679240000000001,0.00489,0.00428,0.11241899999999999,0.2815547,0.0,0.017374999999999998,0.031166,8.0244195,3.1700841,0.6519019,0.7484277,0.1178701,0.0,0.0946895,0.3159386,0.6348975,0.0724563,0.9244323000000001,1.2882335,0.0,0.033456,0.00196,0.0,0.00118,4.0038556000000005,4.5000856,0.2244869,0.005560000000000001,0.0,0.34638030000000003,0.0,0.0,0.0,0.1594588,0.22315569999999998,0.048606,0.16782550000000002,0.1978348,0.0584671,0.1627812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00231,3.4366104,0.7722806,0.9693205,1.4034296,0.5586249,0.44382400000000005,2.1181185,4.9096668,0.0,0.1667535,1.5606507,4.0296544,1.7722915999999997,0.6302612,1.0105372,0.0,0.9169274999999999,1.3982797,3.0370072,0.181043,2.2114504,0.3413741,2.8142828,0.062315,0.0,0.0,0.0,0.0,0.1295795,0.0,0.0,0.0,0.0127525,4.4380572,0.0951454,1.3299741999999999,0.08807179999999999
genus_Alistipes,1.6135025,0.7928118,0.2319236,0.7797271,0.0037400000000000003,0.00544,3.8656171,2.7756317999999998,0.8494247,2.1764747,7.1525495999999995,5.258611,2.1116286,1.6103506,2.5954579,6.534306300000001,0.6846521,2.0476169,0.8243152,2.7672262,2.0849701,3.7543941,1.8782397,4.7089227,4.7915514,2.1100944999999998,5.6336258,9.4453225,4.8024512999999995,3.5970052000000003,4.5618317,0.8460766999999999,3.4798535,12.5292142,6.6532257999999995,12.4595731,5.5760982,4.1055028,5.2592409,0.17143250000000002,1.8206338999999998,0.9263432,0.8227464999999999,12.9064432,6.3092925,9.9749059,6.6011929,5.8816351000000004,8.921875,11.976754,12.977470899999998,1.68664,3.5327544000000004,0.8916266,6.9642686,1.58821,0.22303330000000002,0.22110200000000002,0.1843187,0.5721168,0.6873256,0.3677746,0.6497305999999999,0.1866014,0.8792786,0.5494908,0.6487055,0.5293038,0.2969929,0.00475,0.030574999999999998,0.4206731,0.6591284000000001,1.3583513999999999,1.9523367,1.4889529000000001,1.0451673,2.0695807,0.0,0.00365,7.8689146,3.1168648,1.4041474,5.8757212,5.0913838,1.1813515,2.9012132999999998,6.1183144,1.8842096999999998,3.4075420000000003,1.2281045000000002,0.3212679,3.6370850000000003,6.1804697,6.240537799999999,3.4228724,7.8927890000000005,4.7578062,9.3081575,4.051104400000001,0.1540881,0.00159,1.5365867,0.3550856,1.4544068,1.3135809999999999,2.3444778,0.9182281000000001,0.6313043,0.5817835,2.4088324,2.5031841,3.2206035,1.8580141000000001,1.5867130999999999,2.2243769,2.3410775000000004,0.3114095,0.1473736,2.7156218,0.7980503,0.3621842,1.3859227,0.5460256,0.4660016,0.3280908,3.8999441000000004,9.279002,0.5740406,1.3022499,0.689135,2.3090909,0.3892313,4.9915779,7.433929,7.311184099999999,2.8581453,0.0723945,4.0235525,3.9164404999999998,4.9406066,9.4970915,10.2120324,7.3216638,10.631769,13.916513199999999,9.982461800000001,3.3775403,8.7869545,2.0159606,17.0453361,3.1570834999999997,4.4631113,3.4342459,3.9930930000000004,3.7743997,1.4084507,0.8455499,6.430247,10.5490748,4.4851954,2.8522094,0.601361,1.3574776,6.1730799,0.7908612,2.9376317999999997,3.6630919,4.6685455000000005,1.1426551999999999,0.1765848,0.052312500000000005,5.6987437000000005,1.3492144,0.8817655000000001,2.8284139,2.369932,0.8807178000000001
genus_Bacteroides,53.2561966,63.197674400000004,86.796271,89.1510385,68.6223917,0.021751,41.3129041,58.6745392,37.8537212,28.994246899999997,40.948550700000006,49.239379500000005,48.0651533,44.6545857,32.1138008,45.2141774,54.7372101,36.581330099999995,30.376222400000003,48.7617512,26.300839999999997,47.8803707,29.117961799999996,30.571273100000003,52.32429440000001,55.9771108,62.1031197,60.848950099999996,63.02701750000001,60.6241862,60.437006000000004,3.9170218,23.383969,21.8347884,7.232862900000001,9.904592500000001,38.6259429,33.864510599999996,52.313321800000004,2.5280578,29.6948753,13.1590807,40.786448899999996,17.5714571,48.611269899999996,2.8230866,18.6959056,6.3026235999999995,14.0976563,20.003369,31.157880799999997,45.9683385,44.0763375,57.3647943,49.5162372,53.288501,59.0607259,50.823973300000006,38.9550546,74.5919904,65.8246439,65.3597946,55.661277899999995,86.17314160000001,26.9032345,50.0036633,65.6361405,65.2665728,65.177577,18.7933162,63.51634670000001,55.9495192,63.696801,54.716927999999996,54.2890184,58.338136399999996,75.0824726,47.5438596,51.7911585,73.4034396,34.6580792,46.9499754,42.0724176,26.8718085,39.787971500000005,50.8895296,65.9547594,31.5505132,34.2700701,35.4952294,9.9716215,0.6211180000000001,35.835207000000004,39.9807719,47.581535,69.6493728,58.6154505,18.540832700000003,6.843192200000001,19.420272999999998,19.902515700000002,88.8469441,15.9487098,5.7839501,20.4107201,7.8814858,20.3188076,23.117012,49.8776994,2.9184549,18.668451,48.7508573,63.152965699999996,57.1425188,50.789649299999994,39.188958,71.9712087,35.1281089,79.8168357,66.5881538,11.6744719,5.0009287,15.8495024,7.7748248,5.9070622,6.5687602,11.7877407,33.8709677,11.342617200000001,8.6797279,6.7302088,61.2424242,29.8827672,62.000901500000005,59.7015246,39.1177323,65.991705,2.4990589,42.7410451,68.9217863,57.0522431,59.556912399999995,71.980693,31.389986800000003,24.1110108,29.109883399999998,39.0314614,22.8794962,41.5004693,36.8304504,42.0792079,35.815144100000005,27.585794600000003,35.7699469,41.6339305,26.7403697,25.352112700000003,29.330697900000004,21.139782,18.0561142,16.130351,33.2175252,8.615739399999999,13.582416499999999,28.7934258,7.2349151,24.4652004,35.389806,36.1720377,31.9766757,76.8815116,65.0213866,11.8378448,53.5579474,25.844010299999997,49.9816196,74.27642370000001,21.7977652
genus_Barnesiella,0.0053100000000000005,0.0,0.0,0.0,0.0,0.0,0.8715208999999999,0.0,0.00494,0.0,2.5634738,0.0,0.6632367,0.1780486,0.41926630000000004,2.5066338,0.134017,2.1671186,0.4114718,2.9858031,0.8944219,0.0,0.0021,0.0,0.0,0.00596,0.0,0.00753,0.0,0.0,0.0,0.0313362,0.47942250000000003,1.2276696,0.6300403,0.7357697,1.8266529,1.1931862999999998,0.477549,0.016000399999999998,0.39615639999999996,0.20029039999999998,0.0846945,0.0,0.0,0.0,0.0,0.0,0.0,0.6737977,0.00443,0.0,0.0,0.0,0.0191589,0.0,0.0,0.0,0.0,0.0,0.00294,0.006940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00282,0.5011224,0.778098,0.42700790000000005,0.3895332,0.0,0.0073,0.0,0.0,0.0,0.0,0.00675,0.0,0.0,0.9319287,0.21740879999999999,2.4875057,0.0391428,0.0,0.0,0.0,0.0,0.0034700000000000004,0.0,4.613691,14.3236466,3.276971,0.0,0.0,0.2066444,0.1025803,0.277808,0.3283952,0.21219339999999998,0.6948753,0.0,28.3738674,5.3596521,0.3027334,0.2497399,0.2877613,0.0,0.0057,0.0,0.2947269,0.13333799999999998,0.5957742,0.0,0.0,0.0,0.0,0.00656,0.0,0.0,2.7696873,0.0,0.0,0.00343,0.0,0.0,0.00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027580000000001,0.0,1.6267099999999999,2.5260074,4.168678,1.3813943,0.9155295000000001,0.0,1.9052324999999999,3.6198886999999997,6.506436,2.2542779,2.7981193,0.9246489999999999,0.35910759999999997,1.3865087999999999,0.7225151,0.0753239,1.2049645,0.6371768,0.0,0.0211902,0.0184632,4.8763114000000005,0.0,0.00487,0.00432,0.0,0.0
genus_Bilophila,0.0265379,0.0581395,0.0113688,0.013443600000000002,0.0,0.0,0.049198799999999994,0.0,0.0,0.0346572,0.014713799999999999,0.08639150000000001,0.11948009999999999,0.1582654,0.0299476,0.00474,0.0,0.0160868,0.035660899999999995,0.0169768,0.0,0.35152680000000003,0.1636902,0.07889009999999999,0.1014573,0.0119214,0.0276528,0.0526831,0.055979499999999995,0.012207,0.0406788,0.0,0.0215471,0.00269,0.025201599999999998,0.00809,0.0221861,0.0313996,0.058918399999999996,0.0,0.0168577,0.0,0.0,0.014248700000000001,0.0,0.0209118,0.00448,0.024405100000000002,0.0117188,0.0421124,0.12393219999999999,0.0049299999999999995,0.053607800000000004,0.0125287,0.0574768,0.00477,0.0,0.0,0.0354459,0.042156,0.005869999999999999,0.0104087,0.046189400000000005,0.00612,0.0,0.0,0.0876629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00227,0.019212299999999998,0.0107908,0.00595,0.0,0.0,0.00379,0.0,0.0065,0.15916170000000002,0.0630233,0.0,0.0076500000000000005,0.06753110000000001,0.0805218,0.022716899999999998,0.063607,0.0,0.019838599999999998,0.00687,0.0,0.0,0.0,0.0820657,0.0221272,0.084398,0.012578599999999999,0.0,0.007949999999999999,0.0,0.1416276,0.021893,0.0207018,0.006200000000000001,0.0,0.0381497,0.0267648,0.029391600000000004,0.11446410000000001,0.017762999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0430087,0.1300149,0.0318081,0.1014738,0.0,0.0208312,0.031966800000000004,0.0,0.0690975,0.0348817,0.051428,0.0424242,0.0046300000000000004,0.0877796,0.0688128,0.0410469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418,0.0,0.013762400000000001,0.0119574,0.0517206,0.0,0.0172741,0.0,0.0713776,0.0046,0.0251408,0.0292005,0.0312058,0.0339113,0.0662184,0.00389,0.0,0.0150648,0.0120496,0.0,0.023559899999999998,0.0105951,0.012308800000000002,0.0064800000000000005,1.3517649,0.1071759,0.0194616,0.00293,0.011009
genus_Blautia,0.7112149,2.7378435999999997,0.35698040000000003,0.0604961,4.4910627000000005,11.576944000000001,4.7582232,4.9277122,6.4595783,3.528107,0.8386875,5.7055929,1.0533759,4.7123526,6.573496400000001,2.1844200000000003,0.9847336999999999,2.6175484,2.6512502000000002,1.7146616,4.9555811,2.6832843,2.992592,2.8563656,0.8070467,3.9996424000000004,1.2041529,0.2634154,0.8161221,4.3904622,1.3656439,12.615943800000002,2.1924154000000002,0.8166555000000001,1.4868952,1.7060155000000001,1.1388848,1.7937044,3.6126271,23.026812,6.945381,25.827449800000004,4.525105900000001,8.2328802,6.0921248,4.6005855,15.6868021,8.8468578,2.359375,5.162974800000001,2.040455,2.7666815000000002,1.2383403,3.9068699,2.2990708,1.6931367999999998,3.0768451,4.7021019,2.9632780000000003,2.8124059,4.3501248,4.8678093,3.630485,2.0954420000000002,17.9624064,4.7329475,1.8292327000000002,0.7384642,1.9675782999999998,12.3136808,4.0948699,0.7469093,1.0909711,2.3662058999999998,8.7435659,0.2401537,0.7306922,5.7448707,3.1461721,1.1720889,5.288880499999999,1.4071625,1.4041474,0.8753896000000001,0.9160889999999999,2.2080023,2.7442875,2.1069692,0.7649569,1.8627896000000002,0.1565711,0.6596702,0.5885465000000001,0.7210548,0.7415771,0.4586997,1.0089992,1.8915132000000001,5.4447559,1.1524694,18.698113199999998,0.5941288,4.3660255,0.46555670000000005,0.7626103000000001,0.5692184,1.5164062,3.0462837,6.7300301000000005,1.9837864,1.2713282,1.1492113,1.1758585,2.8077446999999998,2.8694298,2.6065134,2.0275086,0.553308,1.6842696000000001,5.1749221,10.4081048,4.1883358,7.7793429,2.8750906,0.5907062000000001,2.0293025,1.1348198,2.4069902,0.32422660000000003,0.1976629,1.0354166999999999,0.7515151999999999,1.5291228000000001,1.6037579,1.8729974,1.7988217,1.4685429,16.3814323,1.4597645,1.5346657,1.0056509999999999,1.1097818000000002,0.2758145,4.5878035,7.982852,2.6396561999999997,3.2893089,5.1808034,1.4312528999999998,2.3439459,3.0953622,1.5358785,0.9715412999999999,1.81022,1.8540902000000001,0.5354984,1.4084507,4.606599699999999,2.8287567,3.2230491,0.9928167,1.4000999,5.1454796,6.188875299999999,7.6335878,5.150361299999999,1.0545345,2.5183757,2.0340645,5.6661562,0.3107893,0.3815737,14.6613133,1.9689859,16.1007454,3.6825603,1.0897586000000001,3.2696648
genus_Butyricicoccus,0.0796136,0.243129,0.0159163,0.013443600000000002,0.0299155,0.0108755,0.0773123,0.0165545,0.0,0.1524919,0.23705589999999999,0.3643466,0.3535637,0.3165308,0.2944847,0.1895375,0.0553549,0.0528566,0.3401501,0.0933727,0.308213,0.0517923,0.1636902,0.31284,0.046117,0.09835189999999999,0.047763900000000005,0.00753,0.035355500000000005,0.028483099999999997,0.0174338,0.1378792,0.0969619,0.0322364,0.390625,0.1374515,0.2366514,0.054949399999999995,0.0310097,0.0891449,0.1095752,0.0600871,0.1209921,0.1082899,0.045719499999999996,0.0627353,0.1793802,0.1769372,0.1171875,0.143182,0.1659806,0.10849729999999999,0.1822665,0.1399039,0.5939266000000001,0.3481662,0.058292800000000006,0.112025,0.1276053,0.0301114,0.0528712,0.0798002,0.0369515,0.0122362,0.1300973,0.0586124,0.005840000000000001,0.1451317,0.21037,0.00949,0.00218,0.0171703,0.0,0.0731961,0.104306,0.019212299999999998,0.0154154,0.0892061,0.0973916,0.0584219,0.0871377,0.0492507,0.23402459999999997,0.2984283,0.1980733,0.00703,0.00383,0.1350621,0.0644174,0.1135847,0.0342499,0.1113729,0.046290200000000004,0.1304766,0.0384902,0.045175,0.0740192,0.326261,0.3260068,0.1513344,0.1792453,0.0159284,0.21724159999999998,0.0631263,0.0435777,0.014595299999999999,0.0672808,0.1302891,0.0605679,0.0762995,0.066912,0.251788,0.0312175,0.0509207,0.0889746,0.08555299999999999,0.028506300000000002,0.0667306,0.0315801,0.0,0.1576986,0.2507429,0.20448039999999998,0.09180959999999999,0.013126800000000001,0.062493499999999993,0.1438504,0.0714403,0.0531519,0.0174408,0.0342853,0.10909089999999999,0.18534820000000002,0.1281108,0.0795648,0.1979911,0.1353265,0.2837865,0.34654070000000003,0.0542808,0.1245531,0.0247535,0.0172384,0.117636,0.0451264,0.3683241,0.0536884,0.2003626,0.0938527,0.1086321,0.109432,0.0963365,0.0538084,0.179298,0.0647529,0.1381931,0.0,0.0439247,0.09659169999999999,0.1156476,0.0350406,0.010401899999999999,0.45441190000000004,0.7029340000000001,0.1674716,0.7273970000000001,0.3314251,0.1807447,0.7474574,0.023559899999999998,0.151863,0.2800258,0.09713770000000001,0.1708835,0.3117845,0.0800086,0.0439419,0.0605493
