,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,1.0,0.009812627223867202,0.03766737611256343,-0.06379096276260757,-0.045593229657249185,0.10000894743850214,0.001097007129849954,0.05290394735973507,-0.05266132115207289,-0.012109882356128279,-0.02039330432876567,-0.024523325304179527,-0.006241194728682283,0.01585233476225303,0.01492342757779788,0.010724821460736556,0.014599899187759339,-0.0416847134139225,-0.013256750185203031,-0.04374018078829753,-0.0016466102415788467,-0.022557987425973793,-0.0008663103323872528,0.0304966415282479,-0.02204097909913867,-0.03826838440363631,-0.019894849484601462,0.037566555394204365,0.036887745740317696,-0.0026036881087072904,0.07316311961552285,0.008211168907992021,-0.0729189777771102,0.037063625042208954,0.0073841543699548155,-0.06855110867004316,-0.003534799973576333,0.007065708995456211,-0.06513889905162622,0.0021861665308994267,-0.029542922623295748,0.025019922438531732,-0.049555440230853245
1,0.009812627223867203,1.0,0.06618686721121492,0.03345854202575944,-0.017101975667583674,0.07433578905299544,-0.06758514699289281,0.0063015683213007165,0.02541533820347025,0.007842934786705252,0.027138944235725118,0.03536093164001818,0.02352257432211702,-0.012673043100761065,-0.002631051641949725,0.029950532823167668,0.012523418005265567,-0.025108797630486464,-0.057420904350428875,-0.013585943097377378,0.019604781416013052,-0.03914998466580734,-0.04476146598094079,0.018858140182858953,0.022067621351087176,-0.010735946700102195,-0.031204153945914092,0.0013532965881442559,-0.03430842116803039,0.013741458693514164,-0.04425045997077593,-0.027701811474404942,0.001773416060739112,-0.0091913856892066,0.02214683915169692,-0.029819830568228702,0.0011157842351914057,0.0012132581961573983,0.026377277107533077,-0.002049743217523275,0.025838694961101475,0.03694512072323677,-0.050311189713443824
2,0.037667376112563426,0.06618686721121492,1.0,-0.08036682600096898,-0.10744886433051536,0.12346551381625556,-0.0146442668532886,-0.008396505229582393,-0.023487862546486053,0.03187317792218855,0.006065621383797236,0.0017325707099767117,0.010974231519826842,0.004690111545999259,-0.011851383019867717,0.02760353947351976,0.01181617231414443,-0.0428501385604174,0.03163563037364204,0.028267523166235986,-0.012954903716337618,0.06347502341162221,0.012534919643468423,-0.0027142172182047283,-0.008320657699122585,-0.02721221953610472,-0.0017622616845866402,0.040233926272260266,-0.026901286489910338,-0.06404513560757293,0.036444884987333684,0.006611406526512587,0.023905085849192088,0.02666012225556755,0.003130866980884791,-0.0035322041867965996,-0.06308183137508407,-0.01870500881843619,-0.00013135832573217,-0.042214044830561084,0.04041974992218352,-0.012610309842847056,-0.08504294382150637
3,-0.06379096276260758,0.03345854202575944,-0.08036682600096898,1.0,0.04809451402604327,0.003002512902363542,0.015517228430833831,0.018385926906281033,0.021106704691556802,-9.909857926414646e-05,0.007694706604825121,0.03697426010337147,-0.03051712880622961,0.021158243380101735,0.026862561008675772,-0.025881720094118252,-0.04082852073916416,-0.03440616526764169,-0.048765927559092856,-0.03381491431121883,0.00995388943677068,-0.009459774352476656,-0.09056250709221042,0.009037121817859019,-0.05108930678165667,0.0006027514837546365,0.034183477642500334,0.01850582671129684,-0.0021813331424207763,0.08693502436042874,0.0006727064768494377,-0.08000240448065733,-0.03056829143067268,-0.007957728925799252,-0.01621004937114643,0.011488205559154197,0.02013757571071876,0.001690301633453168,0.03821150566834486,-0.008930925299483906,-0.028004423914966246,-0.029058372005990957,0.09954968866592084
4,-0.045593229657249185,-0.017101975667583674,-0.10744886433051534,0.04809451402604327,1.0,0.06778198852254522,0.0882667780179838,-0.015739926583075426,-0.10901803981920016,0.009272626289245136,-0.023957390693323116,0.11605436581744816,-0.05859309300534425,-0.021071042778069315,-0.06727518391208459,-0.05043692618703169,-0.04501703910624255,-0.020128505049883172,0.006385355617301531,-0.015049416633302828,-0.017616981403136587,0.006361142527024683,0.04972453124326686,-0.06860619546259303,0.03052912210499685,0.050658337020097685,0.14239241422850285,-0.005571275205597193,0.017395174693461937,0.09364141882178881,-0.0931267152269796,-0.03624991244288601,0.09537740979076618,-0.056800622813985915,-0.09086495082196488,0.1456128411007241,0.09633581524526509,-0.02238100368198305,0.007817509368518346,0.0031590654622274386,-0.0015537757125270114,-0.058016308815566214,0.20870876247383208
5,0.10000894743850214,0.07433578905299544,0.12346551381625556,0.003002512902363542,0.0677819885225452,1.0,-0.059579840793793984,0.08025969877486062,-0.17002781079304102,0.03774570297287133,0.09170069409510709,0.06341921403485397,0.027664853034216712,0.04596176698600681,0.02140558882166456,0.022906990907499758,0.03091442163683653,-0.14512916793187108,-0.004085963912231731,0.014926854289589477,0.08884093100227108,0.04023574075758814,0.03712189712539291,0.0700390260029619,-0.09910888321371242,0.029710395559833874,-0.09336037756518259,0.2641756233351784,0.12225480386650352,0.10153568939801713,-0.16707758881104906,-0.026304569869858407,-0.10811621283701785,0.0005748840225973969,-0.0067844071913925295,-0.17138199308672813,-0.15196691275345492,0.01577590483720829,-0.047456969836753876,0.0024966240027151326,-0.19042512596110034,0.029977174790754006,-0.19512718367416948
6,0.001097007129849954,-0.06758514699289281,-0.0146442668532886,0.015517228430833828,0.08826677801798377,-0.059579840793793984,1.0,-0.011487278026904468,-0.039906877046563205,0.0464429099378732,0.01074067744961123,0.013095703064082947,-0.03518245291716776,-0.015798518678222365,-0.04485745490967407,-0.03894702500906965,-0.0052130996243954335,0.02337786272261901,-0.012426715842523984,0.011641815001365682,-0.0037201397637867087,0.007243707205245855,0.009124053413592365,-0.02432807390535969,-0.05778022340067038,0.038008523648648124,0.024644905901831177,0.0036637254582172546,-0.0015805713982032915,0.01890541536182565,0.011623900293697538,-0.07448647591441804,0.04873445536076033,-0.00691792797767612,-0.052220010457782726,0.11627381521141514,0.13069731320494737,-0.03056454948577527,-0.015468662431205458,0.03401207072244325,-0.0033578718522074245,-0.01561226623443358,0.11111331508526529
7,0.052903947359735075,0.006301568321300717,-0.008396505229582393,0.01838592690628103,-0.015739926583075426,0.08025969877486061,-0.011487278026904468,1.0,-0.03923852057355584,0.03627171512636285,-0.008616671874845046,-0.012816697374408164,0.014485100972113113,0.02534053030275616,0.032714500016251674,0.037209778922441095,-0.006950417561089592,-0.015631985252897357,-0.018573024953033132,0.01504094555356987,-0.00467839782631056,0.004279180741767132,-0.04147941590967314,0.04653465007635575,-0.050856848907362154,0.006921087699830852,-0.03012114832034711,0.05954728706367909,0.004894762695561881,0.013722020000099451,0.045436236033187236,0.0021918600793406798,-0.00893244801767333,0.031177450008021607,0.01412156290291644,-0.04426754724635554,-0.04119762996539986,-0.0014700134795983272,-0.037282172829911656,-0.02392134198304159,-0.059953341658031234,5.325971636630205e-05,-0.0423760777110048
8,-0.05266132115207289,0.02541533820347025,-0.023487862546486053,0.021106704691556802,-0.10901803981920016,-0.17002781079304102,-0.039906877046563205,-0.03923852057355585,1.0,0.005327259637042832,-0.05542131853441996,-0.09962842435148143,0.02200088222668198,0.05161274550865609,0.06640959695879034,0.0412284185630099,0.001802265698819203,0.15957274621757028,-0.010953128098824313,0.10757586069676156,0.021380806713238252,0.0025128222475017375,-0.06376982085192802,0.04244882682903154,0.3020104512542434,-0.04905928771443982,-0.05885389811368208,-0.04771226597764035,-0.021442493186361287,0.044131385885724586,-0.08347416924080384,0.06118161891374349,0.1129075140926279,0.021578193960575212,-0.033750005093490056,-0.002427385818751689,-0.012582646514462302,0.029031291262055794,0.14365582120845916,-0.002047829586262982,0.14706015445775417,-0.024401157871526073,-0.009574291482568723
9,-0.012109882356128279,0.007842934786705254,0.03187317792218855,-9.909857926414646e-05,0.009272626289245137,0.03774570297287133,0.0464429099378732,0.03627171512636285,0.005327259637042831,1.0,-0.018045572668517317,0.007373643260651223,-0.0037145660729416123,-0.005313948415573618,-0.008879233958841824,0.01846317612670921,-0.019077288818609327,-0.0065732328318431725,0.009873869177890092,-0.007998285538555753,0.0007203043063993778,-0.010520295868745503,-0.004034929721318641,-0.008710386325641726,-0.01414421928316768,0.018330278839691405,-0.0004628682319773019,-0.004655494152286391,0.03565904389707861,0.02388850243207099,0.006977138301838108,-0.018358706934271992,0.0008400244217674011,0.017157263722398057,-0.0170216568083428,-0.0318850853496976,0.017509193330550482,-0.029379027228419813,0.008245603616012807,0.00980401248432736,0.021357477688587027,0.006063014995225692,-0.05431662742057314
