V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
0.542819036993247,0.0336712108255592,0.0341247580446658,0.0476111770611921,0.0276601530457346,0,0.0932731929521217,-0.00275145979156395,0.0368112055837559,-0.00230512471760662,0.0474669600995784,0,0.00143762929718434,0.052282476498578,0.0270804495054216,0.0658047636929887,0.118716941109815,0.0841420131740866,0.0391979841380233,0.138031700163624,0,0.151510321462159,0.0984804312038226,0.0404669546419648,0.0660992791774534,0.0701697954514552,-0.0579069555388358,0.0402220299087699,0.0424772114601663,0.00160625914686747,0.0734853845018078,0.0559265244250967,0.0628191557455327,0,0.0796621000699603,-0.0560899729986456,0.00649526176669183,0.195516340332258,0.0909063762604232,0.0518566987984255
0.033674441776955,1.14821302944979,0.0293416685809576,0.066982119926537,0.112137361706964,0.256025108953284,0.000182782124310995,0,0.0674656165979352,0.147104769839831,0.0685327006464437,0.223607231140395,0.112546438288167,0,0.123586713850746,0.0112239497423386,-0.1330383240447,0,-0.0218077123503301,0.0118081976013018,0.165030109584033,0,-0.34114639480465,-0.217583933583761,0,0.0377481431615793,-0.059473604235814,0.12166261838038,0.119232612164788,-0.184971229450392,0.0260404960801328,0.0954323105215134,-0.0535767491569768,0.00535903750930488,0.126913405581815,0.0412119861076498,0.0576457569677127,0.310998100033186,0.092702442403323,-0.028423380953526
0.034125573766819,0.0293411343918009,1.2621024618138,0.0742871219884423,0,0.183428287305058,0.0464746103823221,-0.0679588559906416,0.0363633250807639,0.0433908063694944,0.0845502035190142,0.142402199640864,0,0.0270411510919561,0.148409197579485,-0.0148373891145006,-0.127337439903152,0.0830723984319128,0.0637629098448919,-0.0601402513392748,0,-0.215971996338946,0.0489521698170479,0.0567236343041392,-0.52784674069438,-0.0115717484244474,-0.075224843989146,0.0849025969743456,0.00147751211209579,0.0404889584054558,0.0881638226985331,0.0915772736134429,0.0735249032605807,0.0782406580009624,0.0202941319023901,0.0874994414634037,0.138070020360004,0,0,0.239673326823547
0.0476112949644535,0.0669789058314512,0.0742865071395007,0.565423348230511,0.0757887703454699,0.0696508511633175,0.151940858773231,0,0.0532260635531216,-0.0176353987415761,0.0396592295661364,0,0.0648156246882517,0.0131183266972163,-0.0250143795526449,0.0609033435011485,0.0340263765014447,0.0618384938863393,0.0789310719256288,-0.016616010012448,0.119439927452303,0.198259023597557,-0.12556143460315,0.176947989155681,0.172870733186878,0.029288068800319,0.0135764866640098,0.044822322304793,0.10944166083142,0.027488236717698,0.0701935603809523,0.0464752500217407,-0.0496856727081835,-0.0526126665469361,0.100226633269228,0.0109140920569504,0.037270365261,0,0.0849361078651235,0.0490587311724385
0.0276604159332777,0.112134902803152,0,0.0757880149118038,0.696046067846592,0.0306665298932053,0.00840151827362309,0.0322455372167983,-0.0372773531839173,0.060685706728916,0.111324494223551,0,-0.039072984237919,0.00796212710774164,0.078935291913055,0,0.0381327307063573,0,-0.0245258452499497,0,0,0,0.0476195697196538,0.044712016097071,0.151649236811313,0.0169725440001941,0.113383474283257,0.0574982911706114,0.0595951362501639,0.105091587238606,0.0395711838029571,0.0274139846518759,0.0372211521158706,0.204732333095685,-0.0536296040331412,0.116455050316437,0.0497292635006953,0.141836469255925,0.0366085222547884,0
0,0.256032962344133,0.183428003408189,0.0696535192957378,0.0306648232193624,2.16279178567873,0,0.0976683592307364,0.120156106662669,0.0799673057502834,0.0340336952452046,-0.0446644235642654,0,0.113576912648858,-0.157119253763525,0.247721708902565,-0.423588079379098,0.159603608786396,0.0251687329071815,0.167114220921766,-0.273493641911285,-0.98257023488541,0,0.289066596440492,-0.0346513423586463,0.014396205698268,0.0639999756959542,0.105338713906143,-0.0715767722352001,-0.114551020152687,0.0574490548582623,0.0425666606555721,0.0645018848808227,0.0990791581647162,0,-0.0258845650506709,0.0579991386209903,-0.0328328602441572,0.0698305333561285,0
0.0932731677428051,0.0001844059424311,0.0464746565584757,0.151940839772238,0.00840127498106035,0,1.43422466642761,-0.00097441816000283,0.120337162579868,0.0730429578551557,0.0137089945841285,0.159912894599102,0.0494230025436091,0.0303486252911001,-0.0700037580691857,0,-0.241360398904309,0.0623829626884886,0.0639815495601259,-0.0943696848661905,0,0.24992135276061,0.106850243310867,0.159814947870089,-0.000728550620790938,0,0.0325458894527099,-0.00540209015700473,0.00807853306118625,0.063381968771697,0,0.0187034906888357,0,0.0552151410632333,0.0641848645779303,-0.07593923581511,0,-0.242605602717243,0.155404622378949,0.0635805687613363
-0.00275155668848928,0,-0.0679633049490495,0,0.0322447594292652,0.0976671124581233,-0.000975601600933966,0.949543298868876,0.0519726430183151,-0.0302748860845176,0.0846406925844604,0.0953189147163801,0.269250807197584,0.017406809628911,-0.0476475446813545,0.232472342674728,0.119509875819269,0.0824349065613074,0.0616057018746775,0.216380486337697,0,0,0,0.0130991151619602,-0.00178882276975718,-0.064122215002954,0.0801139916914069,0.0649168902891329,0,0.137574552304082,0.0219787036472662,-0.0160671346427928,0.154658266163332,0.141927820156729,0.0534102413721285,0.0739245274082957,-0.0293309350201155,0.0845762958282019,0.0363537946382906,-0.0535971434371559
0.0368117284727274,0.0674658002127313,0.0363598582707399,0.0532270553015947,-0.0372765619738154,0.120153461217943,0.120335901665373,0.0519738943416321,0.436897923058754,0.071328184984782,0.0574410832811962,0.0718353042489684,0.0745395602270311,0.0672076553678591,0.0267171591108484,0.039770087951695,0.0515810047423378,0.0946926394215681,0.102384891389294,0.0464868477088956,0.112548061125803,0.0392776495564748,-0.10060448507189,-0.0810899716804034,0,0.100243182493717,0.127692681369214,0.153271626965209,0.0713762927463101,0.112356857175944,0.0320939960373485,0,-0.0150266936775382,0.0922651337073382,0,0.0396299752320192,0.0226106460413647,0.00170115384837669,-0.0223974299951992,0.0657829933673067
-0.00230571729114626,0.147102093471905,0.0433899367605823,-0.0176369645681085,0.0606849785466917,0.07996974434034,0.0730414973809936,-0.0302747501246527,0.0713263782294507,0.558333433485878,0.0315769055777849,0.0532714212885474,0.117282560709059,0.0662920438675216,0.0540320862123396,0.000156655041205992,0.0095530105423783,-0.00819089323706611,-0.000766529156650273,0.0973086691333001,0.0180032306938831,0,-0.0325012934778286,0.18232658144082,0.0958098421197542,0.0434604359921088,0.0749280452874144,0.0711963972409097,0.0558182030390114,0.0539557510556344,0.0298842063317931,0.0570292796846997,0.0843213921149934,0.0428999353299008,0.0180466457115659,0.067537672539131,0.0694421589061077,0.00638611093821733,0.0676856663021493,-0.0430506821520739
0.0474667388094169,0.0685280178457082,0.08454883450187,0.0396581205173104,0.111323451719405,0.0340342111629904,0.0137081551041257,0.0846398989189936,0.0574397061881888,0.0315760242682047,0.622256720009804,0,0.0675926020747136,0.0183085906694111,0.110215655276503,-0.0571299569809134,0.012921578165607,-0.0349139793136525,0.0274233196398821,0.0139327670450294,-0.109627081110122,0.0293986613535779,0.0889460827340598,0.105228225755871,0.0073647479673111,0.0914127922403514,0.180796331566108,0.0100110521881574,0.000337021111181594,0.0602974900101663,0.0833556917407374,0.00103403044024302,0.00919430640048814,0.037088716443839,-0.0121876436681373,0.101805304608688,0.0605838649002159,0,-0.00378810657945184,0.136915132184316
